Date,Close,High,Low,Open,Volume,Daily_Return,Volatility,MA20,MA50,Price_Change,HL_Spread
,TSLA,TSLA,TSLA,TSLA,TSLA,,,,,,
2024-08-12,197.49000549316406,199.25999450683594,194.6699981689453,199.02000427246094,64044900,-0.012549972534179665,0.04416330038219779,222.31750030517577,210.92139984130858,-1.529998779296875,4.589996337890625
2024-08-13,207.8300018310547,208.49000549316406,197.05999755859375,198.47000122070312,76247400,0.05235706137163754,0.0460672591184397,219.88100051879883,211.51639984130858,9.360000610351562,11.430007934570312
2024-08-14,201.3800048828125,208.44000244140625,198.75,207.38999938964844,70250000,-0.0310349655555765,0.046057780134172964,217.52500076293944,212.01820007324218,-6.0099945068359375,9.69000244140625
2024-08-15,214.13999938964844,215.8800048828125,204.82000732421875,205.02000427246094,89848500,0.06336276788880446,0.04881087841140411,215.77050094604493,212.80559997558595,9.1199951171875,11.05999755859375
2024-08-16,216.1199951171875,219.8000030517578,210.8000030517578,211.14999389648438,88765100,0.009246267550119258,0.048256265668242426,214.6165008544922,213.62799987792968,4.970001220703125,9.0
2024-08-19,222.72000122070312,222.97999572753906,214.08999633789062,217.07000732421875,76435200,0.030538618603692225,0.04720758323311766,213.17700119018554,214.52359985351563,5.649993896484375,8.889999389648438
2024-08-20,221.10000610351562,228.22000122070312,219.55999755859375,224.8800048828125,74001200,-0.007273684933137958,0.047072941710053544,211.9130012512207,215.39600006103515,-3.779998779296875,8.660003662109375
2024-08-21,223.27000427246094,224.66000366210938,218.86000061035156,222.6699981689453,70146000,0.009814554993405888,0.037868723200920544,212.27700119018556,216.3856002807617,0.600006103515625,5.8000030517578125
2024-08-22,210.66000366210938,224.8000030517578,210.32000732421875,223.82000732421875,79514500,-0.056478704568676985,0.039811360639194396,211.79750137329103,217.18560028076172,-13.160003662109375,14.479995727539062
2024-08-23,220.32000732421875,221.47999572753906,214.2100067138672,214.4600067138672,81525200,0.04585589810206048,0.04119186087175441,211.82350158691406,218.04620056152345,5.8600006103515625,7.269989013671875
2024-08-26,213.2100067138672,219.08999633789062,211.00999450683594,218.75,59301200,-0.0322712435275504,0.03968464838760279,210.87900161743164,218.66100067138672,-5.5399932861328125,8.080001831054688
2024-08-27,209.2100067138672,215.66000366210938,206.94000244140625,213.25,62821400,-0.018760845523390857,0.038889756511573906,210.20850219726563,219.28500091552735,-4.0399932861328125,8.720001220703125
2024-08-28,205.75,211.83999633789062,202.58999633789062,209.72000122070312,64116400,-0.01653843794670573,0.03752362779482172,208.8925018310547,219.6512008666992,-3.970001220703125,9.25
2024-08-29,206.27999877929688,214.88999938964844,205.97000122070312,209.8000030517578,62308800,0.002575935743848623,0.03476071530717177,208.36350173950194,220.07960083007814,-3.5200042724609375,8.919998168945312
2024-08-30,214.11000061035156,214.57000732421875,207.02999877929688,208.6300048828125,63370600,0.03795812428442069,0.034480749807703576,208.68550186157228,220.73040069580077,5.4799957275390625,7.540008544921875
2024-09-03,210.60000610351562,219.89999389648438,209.63999938964844,215.25999450683594,76714200,-0.016393416920415627,0.03318578445010571,209.27150192260743,221.28220092773438,-4.6599884033203125,10.259994506835938
2024-09-04,219.41000366210938,222.22000122070312,210.57000732421875,210.58999633789062,80651800,0.04183284569452206,0.03427323018570071,210.21000213623046,222.01880096435548,8.82000732421875,11.649993896484375
2024-09-05,230.1699981689453,235.0,222.25,223.49000549316406,119355000,0.04904058305110959,0.03355239421420336,212.13050231933593,222.87520080566406,6.67999267578125,12.75
2024-09-06,210.72999572753906,233.60000610351562,210.50999450683594,232.60000610351562,112177000,-0.0844593239607937,0.03891844871384136,212.72500228881836,223.1624008178711,-21.870010375976562,23.090011596679688
2024-09-09,216.27000427246094,219.8699951171875,213.6699981689453,216.1999969482422,67443500,0.026289605928169646,0.03924674431764213,213.53850250244142,223.5394009399414,0.07000732421875,6.1999969482421875
2024-09-10,226.1699981689453,226.39999389648438,218.63999938964844,220.07000732421875,78891100,0.04577608406578748,0.040059560806863674,214.97250213623047,224.10520080566405,6.0999908447265625,7.7599945068359375
2024-09-11,228.1300048828125,228.47000122070312,216.8000030517578,224.5500030517578,83548600,0.008666077418469476,0.03865545516452618,215.98750228881835,224.4706008911133,3.5800018310546875,11.669998168945312
2024-09-12,229.80999755859375,231.4499969482422,223.8300018310547,224.66000366210938,71894900,0.007364189890953776,0.03769282992756528,217.40900192260742,224.44160095214843,5.149993896484375,7.6199951171875
2024-09-13,230.2899932861328,232.6699981689453,226.32000732421875,228.0,59515100,0.0020886633855721204,0.035311792712247714,218.21650161743165,224.11960083007813,2.2899932861328125,6.3499908447265625
2024-09-16,226.77999877929688,229.9600067138672,223.52999877929688,229.3000030517578,54323000,-0.015241628421408637,0.035552922351629365,218.7495018005371,223.62480072021484,-2.5200042724609375,6.4300079345703125
2024-09-17,227.8699951171875,234.57000732421875,226.5500030517578,229.4499969482422,66761600,0.004806404196833203,0.03496536899747233,219.00700149536132,223.12340057373046,-1.5800018310546875,8.020004272460938
2024-09-18,227.1999969482422,235.67999267578125,226.8800048828125,230.08999633789062,78010200,-0.0029402649901351108,0.0349200193406033,219.31200103759767,222.42080078125,-2.8899993896484375,8.79998779296875
2024-09-19,243.9199981689453,244.24000549316406,232.1300048828125,234.0,102694600,0.07359155565707187,0.03841335312462699,220.34450073242186,222.0340005493164,9.919998168945312,12.110000610351562
2024-09-20,238.25,243.99000549316406,235.9199981689453,241.52000427246094,99879100,-0.02324531900421767,0.03626647930546577,221.7240005493164,221.97840057373048,-3.2700042724609375,8.07000732421875
2024-09-23,250.0,250.0,241.9199981689453,242.61000061035156,86927200,0.04931794333683115,0.03647039715672428,223.20800018310547,222.01380065917968,7.3899993896484375,8.080001831054688
2024-09-24,254.27000427246094,257.19000244140625,249.0500030517578,254.0800018310547,88491000,0.017080017089843746,0.035327031161415494,225.26100006103516,222.04640075683594,0.19000244140625,8.139999389648438
2024-09-25,257.0199890136719,257.04998779296875,252.27999877929688,252.5399932861328,65034300,0.010815214909361437,0.03469781112240023,227.6514991760254,222.0556005859375,4.4799957275390625,4.769989013671875
2024-09-26,254.22000122070312,261.75,251.52999877929688,260.6000061035156,67142200,-0.01089404681602335,0.03448502821806538,230.07499923706055,222.17000061035156,-6.3800048828125,10.220001220703125
2024-09-27,260.4599914550781,260.70001220703125,254.1199951171875,257.3800048828125,70988100,0.024545630573566513,0.03454566771529764,232.78399887084962,222.39460052490233,3.079986572265625,6.58001708984375
2024-09-30,261.6300048828125,264.8599853515625,255.77000427246094,259.0400085449219,80705700,0.004492104223754234,0.03404430675043316,235.15999908447264,222.84320068359375,2.589996337890625,9.089981079101562
2024-10-01,258.0199890136719,263.9800109863281,248.52999877929688,262.6700134277344,87397600,-0.013798172234708361,0.03394068572427024,237.53099822998047,222.97340057373046,-4.6500244140625,15.45001220703125
2024-10-02,249.02000427246094,251.16000366210938,241.5,247.5500030517578,93983900,-0.03488095932262847,0.034572735496290065,239.01149826049806,223.02620056152344,1.470001220703125,9.660003662109375
2024-10-03,240.66000366210938,249.7899932861328,237.80999755859375,244.47999572753906,80729200,-0.03357160254966751,0.03420873470857445,239.53599853515624,223.51960052490233,-3.8199920654296875,11.979995727539062
2024-10-04,250.0800018310547,250.9600067138672,244.5800018310547,246.69000244140625,86573200,0.03914235030998814,0.028265346423984667,241.50349884033204,224.11620056152344,3.3899993896484375,6.3800048828125
2024-10-07,240.8300018310547,249.8300018310547,240.6999969482422,249.0,68113300,-0.03698816351676526,0.029728305621140115,242.73149871826172,224.53680053710937,-8.169998168945312,9.1300048828125
2024-10-08,244.5,246.2100067138672,240.55999755859375,243.55999755859375,56303200,0.015238957526229946,0.02831815186009722,243.64799880981445,224.78480041503906,0.94000244140625,5.6500091552734375
2024-10-09,241.0500030517578,247.42999267578125,239.50999450683594,243.82000732421875,66289500,-0.014110416966225725,0.028589143074240347,244.29399871826172,225.15340057373047,-2.7700042724609375,7.9199981689453125
2024-10-10,238.77000427246094,242.7899932861328,232.33999633789062,241.80999755859375,83087100,-0.009458613360014412,0.028705578801452546,244.74199905395508,225.2874005126953,-3.0399932861328125,10.449996948242188
2024-10-11,217.8000030517578,223.33999633789062,214.3800048828125,220.1300048828125,142628900,-0.08782510719719305,0.03507463304739594,244.11749954223632,225.30620056152344,-2.3300018310546875,8.959991455078125
2024-10-14,219.16000366210938,221.91000366210938,213.74000549316406,220.1300048828125,86291900,0.00624426350457119,0.03498296132562338,243.73649978637695,225.53600067138672,-0.970001220703125,8.169998168945312
2024-10-15,219.57000732421875,224.25999450683594,217.1199951171875,220.00999450683594,62988800,0.0018707960177875016,0.034962931168659776,243.3215003967285,225.94980072021485,-0.4399871826171875,7.1399993896484375
2024-10-16,221.3300018310547,222.82000732421875,218.92999267578125,221.39999389648438,49632800,0.008015641700267029,0.03502114222770646,243.02800064086915,226.36360076904296,-0.0699920654296875,3.8900146484375
2024-10-17,220.88999938964844,222.0800018310547,217.89999389648438,221.58999633789062,50791800,-0.001987992760882462,0.030346056073803838,241.8765007019043,226.94620086669923,-0.6999969482421875,4.1800079345703125
2024-10-18,220.6999969482422,222.27999877929688,219.22999572753906,220.7100067138672,49611900,-0.0008601676940163117,0.030029441918550327,240.9990005493164,227.38340087890626,-0.010009765625,3.0500030517578125
2024-10-21,218.85000610351562,220.47999572753906,215.72999572753906,218.89999389648438,47329000,-0.008382378207102636,0.027352468715603883,239.44150085449218,227.76040100097657,-0.04998779296875,4.75
2024-10-22,217.97000122070312,218.22000122070312,215.25999450683594,217.30999755859375,43268700,-0.004021041161846095,0.02680607694799655,237.6265007019043,228.17000091552734,0.660003662109375,2.9600067138671875
2024-10-23,213.64999389648438,218.72000122070312,212.11000061035156,217.1300048828125,80938900,-0.019819274670942355,0.026589600001828872,235.45800094604493,228.28640075683595,-3.480010986328125,6.6100006103515625
2024-10-24,260.4800109863281,262.1199951171875,242.64999389648438,244.67999267578125,204491900,0.21919035070290427,0.05748478997718448,235.77100143432617,229.46840087890624,15.800018310546875,19.470001220703125
2024-10-25,269.19000244140625,269.489990234375,255.32000732421875,256.010009765625,161611900,0.03343823359841336,0.05769704501717851,236.20750198364257,230.5694009399414,13.17999267578125,14.16998291015625
2024-10-28,262.510009765625,273.5400085449219,262.239990234375,270.0,107653600,-0.024815158866218545,0.058030933122820365,236.2515022277832,231.49720123291016,-7.489990234375,11.300018310546875
2024-10-29,259.5199890136719,264.9800109863281,255.50999450683594,264.510009765625,80521800,-0.01139012091242797,0.05799972536659149,236.3265022277832,232.23320098876954,-4.990020751953125,9.470016479492188
2024-10-30,257.54998779296875,263.3500061035156,255.82000732421875,258.0400085449219,53993600,-0.007590942139718337,0.05741057243027248,236.75300140380858,232.96220062255858,-0.490020751953125,7.529998779296875
2024-10-31,249.85000610351562,259.75,249.25,257.989990234375,66575300,-0.029897037679701755,0.05729274235537304,237.2125015258789,233.4938006591797,-8.139984130859375,10.5
2024-11-01,248.97999572753906,254.0,246.6300048828125,252.0399932861328,57544800,-0.003482130697311625,0.05667876437588911,237.15750122070312,234.26020050048828,-3.05999755859375,7.3699951171875
2024-11-04,242.83999633789062,248.89999389648438,238.8800048828125,244.55999755859375,68802400,-0.024660613282231236,0.05630779060013428,237.25800094604492,234.71060028076172,-1.720001220703125,10.019989013671875
2024-11-05,251.44000244140625,255.27999877929688,246.2100067138672,247.33999633789062,69282500,0.03541429020427711,0.05674056930708382,237.60500106811523,235.4752001953125,4.100006103515625,9.069992065429688
2024-11-06,288.5299987792969,289.5899963378906,275.6199951171875,284.6700134277344,165228700,0.14751032444224466,0.0650997064693164,239.9790008544922,237.0616000366211,3.8599853515625,13.970001220703125
2024-11-07,296.9100036621094,299.75,285.5199890136719,288.8900146484375,117309200,0.02904379065700735,0.06503602926354876,242.8860008239746,238.88480010986328,8.019989013671875,14.230010986328125
2024-11-08,321.2200012207031,328.7099914550781,297.6600036621094,299.1400146484375,204782800,0.08187665372925301,0.062226380846558293,248.05700073242187,241.1836001586914,22.079986572265625,31.04998779296875
2024-11-11,350.0,358.6400146484375,336.0,346.29998779296875,210521600,0.08959591143118995,0.06393381855611381,254.5990005493164,243.90140014648438,3.70001220703125,22.6400146484375
2024-11-12,328.489990234375,345.8399963378906,323.30999755859375,342.739990234375,155726000,-0.06145717075892854,0.06667272661309795,260.04499969482424,246.25919982910156,-14.25,22.529998779296875
2024-11-13,330.239990234375,344.6000061035156,322.5,335.8500061035156,125405600,0.005327407385385952,0.06670571139740333,265.49049911499026,248.47579956054688,-5.610015869140625,22.100006103515625
2024-11-14,311.17999267578125,329.9800109863281,310.3699951171875,327.69000244140625,120726100,-0.05771559508909463,0.06889510048979508,270.0049987792969,250.0959994506836,-16.510009765625,19.610015869140625
2024-11-15,320.7200012207031,324.67999267578125,309.2200012207031,310.57000732421875,114440300,0.030657525449785616,0.06876846784688521,275.0059989929199,252.29579956054687,10.149993896484375,15.459991455078125
2024-11-18,338.739990234375,348.54998779296875,330.010009765625,340.7300109863281,126085600,0.056186046847983784,0.0688349744510761,281.00049819946287,254.74519927978517,-1.990020751953125,18.53997802734375
